t,x,y,z,r
58778.9224537037,6035748.22009949,-82.4041454523045,-3018422.38891784,6748416.87369305
58778.9230324074,6197875.98612766,-85.0381311101671,-2670133.2910419,6748576.03784529
58778.9236111111,6339907.4059375,-87.4770288174609,-2313162.16217995,6748714.33030429
58778.9241898148,6461377.4415298,-89.7133199051714,-1948668.18322102,6748829.98291234
58778.9247685185,6561888.09717765,-91.73982590013,-1577835.68067262,6748921.45779616
58778.9253472222,6641109.83313963,-93.5497417673968,-1201870.20763925,6748987.4663231
58778.9259259259,6698782.74155679,-95.1366689926893,-821994.536135787,6749026.98505993
58778.9265046296,6734717.4775822,-96.4946482932209,-439444.576706889,6749039.26852997
58778.9270833333,6748795.94012357,-97.6181917469627,-55465.2422584201,6749023.85860774
58778.927662037,6740971.6980869,-98.5023141360645,328693.726644106,6748980.59043338
58778.9282407407,6711270.15950946,-99.1425633060514,711781.957228212,6748909.59477062
58778.9288194444,6659788.48255268,-99.5350493508859,1092552.64277761,6748811.29677582
58778.9293981481,6586695.22891509,-99.6764724436174,1469766.72572353,6748686.41119087
58778.9299768519,6492229.76180288,-99.5641491432207,1842197.0477527,6748535.93401568
58778.9305555556,6376701.39213072,-99.1960370199956,2208632.44948989,6748361.13076215
58778.9311342593,6240488.2781429,-98.5707574544173,2567881.80269785,6748163.52143173
58778.931712963,6084036.08496036,-97.6876164769711,2918777.95889996,6747944.86240092
58778.9322916667,5907856.41191953,-96.5466235294516,3260181.59885121,6747707.12543661
58778.9328703704,5712524.99671124,-95.1485080411465,3590984.96838618,6747452.47410306
58778.9334490741,5498679.70626884,-93.4947337250562,3910115.48733831,6747183.2378554
58778.9340277778,5267018.32531302,-91.5875105115629,4216539.2191457,6746901.88413654
58778.9346064815,5018296.15414118,-89.4298040480385,4509264.1900898,6746610.9888367
58778.9351851852,4753323.42762842,-87.0253427014249,4787343.54847411,6746313.2054724
58778.9357638889,4472962.5680727,-84.3786220124752,5049878.55495905,6746011.23348713
58778.9363425926,4178125.28429199,-81.4949065544407,5296021.39696248,6745707.7860641
58778.9369212963,3869769.52994806,-78.3802291605365,5524977.82067822,6745405.55786263
58778.9375,3548896.33340902,-75.041387485009,5736009.57594454,6745107.19308764
58778.9380787037,3216546.51177057,-71.4859378724157,5928436.66973423,6744815.25429297
58778.9386574074,2873797.2809304,-67.7221865099205,6101639.42533811,6744532.1923251
58778.9392361111,2521758.7734266,-63.7591778428672,6255060.34491716,6744260.31777944
58778.9398148148,2161570.47526185,-59.6066802368206,6388205.77386393,6744001.7743403
58778.9403935185,1794397.59224751,-55.2751688698832,6500647.36604344,6743758.51434246
58778.9409722222,1421427.35616727,-50.7758058450443,6592023.34929612,6743532.27686382
58778.9415509259,1043865.28028411,-46.1204175124016,6662039.5910234,6743324.56862881
58778.9421296296,662931.373420924,-41.3214689968028,6710470.46380313,6743136.64796639
58778.9427083333,279856.321344375,-36.3920359300063,6737159.51110809,6742969.51202028
58778.943287037,-104122.356179245,-31.3457733918407,6742019.91320673,6742823.88737204
58778.9438657407,-487764.164483324,-26.1968820724969,6725034.75325323,6742700.22419091
58778.9444444444,-869829.501273502,-20.9600716760752,6686257.08347201,6742598.69397583
58778.9450231481,-1249083.52419023,-15.6505215948651,6625809.79119814,6742519.1909097
58778.9456018519,-1624300.01063306,-10.2838388967171,6543885.26439594,6742461.3367988
58778.9461805556,-1994265.20168846,-4.87601368087372,6440744.85616017,6742424.48951733
58778.9467592593,-2357781.62180294,0.556628128134289,6316718.14761108,6742407.75483589
58778.947337963,-2713671.86532588,5.9974744597933,6172202.00862335,6742410.00147213
58778.9479166667,-3060782.34079629,11.4296791457949,6007659.45584112,6742429.8791473
58778.9484953704,-3397986.96309441,16.8362162092531,5823618.30770584,6742465.83940102
58778.9490740741,-3724190.78338272,22.1999362515765,5620669.63637995,6742516.15888677
58778.9496527778,-4038333.54574323,27.5036247650585,5399466.01706041,6742578.96481916
58778.9502314815,-4339393.1593779,32.7300621853097,5160719.57548945,6742652.2622457
58778.9508101852,-4626389.07410401,37.862085465837,4905199.83549217,6742733.96275835
58778.9513888889,-4898385.54714267,42.8826509476215,4633731.36870876,6742821.91427674
58778.9519675926,-5154494.78790445,47.774898260165,4347191.25030936,6742913.93149748
58778.9525462963,-5393879.96815828,52.5222149878669,4046506.32471552,6743007.82660234
58778.953125,-5615758.08391713,57.1083018013823,3732650.28733551,6743101.43983374
58778.9537037037,-5819402.65599517,61.5172377495702,3406640.58887796,6743192.66951337
58778.9542824074,-6004146.25595427,65.7335453866669,3069535.17053949,6743279.50113219
58778.9548611111,-6169382.8446186,69.742255401708,2722429.03943434,6743360.03510814
58778.9554398148,-6314569.91076738,73.528970407942,2366450.69508216,6743432.51286984
58778.9560185185,-6439230.39828886,77.0799275461049,2002758.41894431,6743495.34090749
58778.9565972222,-6542954.41084915,80.382059552047,1632536.44047461,6743547.11249125
58778.9571759259,-6625400.6842567,83.4230539450743,1256990.99392693,6743586.62676784
58778.9577546296,-6686297.81769721,86.191409994542,877346.281663023,6743612.9049879
58778.9583333333,-6725445.25643544,88.6764931345608,494840.360333599,6743625.20365631
58778.958912037,-6742714.01994884,90.8685865078982,110720.967187397,6743623.0244318
58778.9594907407,-6738047.17098433,92.7589393358179,-273758.695625412,6743606.12064826
58778.9600694444,-6711460.02262852,94.3398118289509,-657344.20042129,6743574.50037207
58778.9606481481,-6663040.08213059,95.6045163757638,-1038784.13851966,6743528.4259547
58778.9612268519,-6592946.73187496,96.5474547681898,-1416834.35135723,6743468.4100875
58778.9618055556,-6501410.64957225,97.1641512489753,-1790262.12967676,6743395.20840705
58778.9623842593,-6388732.9713346,97.4512811923749,-2157850.36280282,6743309.80874843
58778.962962963,-6255284.20288532,97.4066952566929,-2518401.62034353,6743213.41718498
58778.9635416667,-6101502.88558448,97.0294388756056,-2870742.14953761,6743107.44103505
58778.9641203704,-5927894.02539037,96.3197669833739,-3213725.77210357,6742993.46906246
58778.9646990741,-5735027.29393727,95.2791538964919,-3546237.66581976,6742873.24912476
58778.9652777778,-5523535.01221323,93.9102983020088,-3867198.01665269,6742748.66356199
58778.9658564815,-5294109.92796503,92.2171233279945,-4175565.5290391,6742621.70265999
58778.9664351852,-5047502.79898633,90.2047716973739,-4470340.78260514,6742494.43652233
58778.9670138889,-4784519.79468397,87.8795959877808,-4750569.42549567,6742368.98574231
58778.9675925926,-4506019.72910381,85.2491440438076,-5015345.19518332,6742247.49124419
58778.9681712963,-4212911.1382682,82.3221396031679,-5263812.75963712,6742132.08371356
58778.96875,-3906149.21548476,79.1084582219517,-5495170.37213095,6742024.85301235
58778.9693287037,-3586732.61723805,75.6190985906845,-5708672.33511674,6741927.81799129
58778.9699074074,-3255700.1530929,71.8661493564026,-5903631.26874597,6741842.89711122
58778.9704861111,-2914127.37169783,67.8627515673335,-6079420.18142624,6741771.88025644
58778.9710648148,-2563123.05541218,63.6230568760341,-6235474.34006261,6741716.40213474
58778.9716435185,-2203825.63482941,59.1621816370443,-6371292.93884592,6741677.91761215
58778.9722222222,-1837399.53459243,54.4961570503826,-6486440.56571243,6741657.67932562
58778.9728009259,-1465031.46073276,49.6418755017863,-6580548.46637399,6741656.71787715
58778.9733796296,-1087926.63968289,44.6170332625337,-6653315.60595485,6741675.82487951
58778.9739583333,-707305.018349907,39.4400697150463,-6704509.5286283,6741715.5390899
58778.974537037,-324397.434132076,34.1301032761588,-6733967.0157441,6741776.13582399
58778.9751157407,59558.2364567356,28.7068641991801,-6741594.54293222,6741857.61979941
58778.9756944444,443320.942379417,23.1906244410393,-6727368.53665752,6741959.72151269
58778.9762731481,825650.327841687,17.6021247903278,-6691335.43057636,6742081.89720812
58778.9768518519,1205310.59931088,11.9624994613902,-6633611.5219113,6742223.33244669
58778.9774305556,1581074.38187305,6.29319837022354,-6554382.62791482,6742382.94923735
58778.9780092593,1951726.55689417,0.615907320012007,-6453903.54236002,6742559.41664392
58778.978587963,2316068.07277246,-5.04753366329412,-6332497.29189192,6742751.16473683
58778.9791666667,2672919.72013501,-10.6752135888068,-6190554.19207463,6742956.40171382
58778.9797453704,3021125.86267051,-16.245235083791,-6028530.70294653,6743173.13397257
58778.9803240741,3359558.11407205,-21.7358000140292,-5846948.0841089,6743399.1888783
58778.9809027778,3687118.95117845,-27.1252958389595,-5646390.84961606,6743632.23993591
58778.9814814815,4002745.25299196,-32.3923823847459,-5427505.02323009,6743869.83404831
58778.9820601852,4305411.7544476,-37.5160786980385,-5190996.1952416,6744109.42050585
58778.9826388889,4594134.40354668,-42.4758496317597,-4937627.38259307,6744348.38134777
58778.9832175926,4867973.60992028,-47.2516917988406,-4668216.69480463,6744584.06269546
58778.9837962963,5126037.37243622,-51.8242185160277,-4383634.80919679,6744813.80667401
58778.984375,5367484.27336217,-56.1747433527591,-4084802.25968314,6745034.98350145
58778.9849537037,5591526.32616422,-60.2853618874322,-3772686.54479604,6745245.02335585
58778.9855324074,5797431.66428371,-64.1390312735792,-3448299.06140147,6745441.44760115
58778.9861111111,5984527.05802323,-67.7196472104489,-3112691.87222068,6745621.89899396
58778.9866898148,6152200.24728526,-71.0121179201076,-2766954.31601781,6745784.17047782
58778.9872685185,6299902.07797987,-74.0024347311215,-2412209.47117549,6745926.23221157
58778.9878472222,6427148.43090827,-76.6777388847423,-2049610.48394764,6746046.25649085
58778.9884259259,6533521.93235571,-79.0263841851144,-1680336.77450383,6746142.6402477
58778.9890046296,6618673.43679287,-81.0379951353492,-1305590.1346265,6746214.02485192
58778.9895833333,6682323.27310395,-82.7035202197105,-926590.731991386,6746259.31296143
58778.990162037,6724262.24694785,-84.0152800142209,-544573.037073848,6746277.68221073
58778.9907407407,6744352.39327612,-84.9670098357508,-160781.689226516,6746268.59556446
58778.9913194444,6742527.47442885,-85.5538966675622,223532.68072936,6746231.80820979
58778.9918981481,6718793.2207655,-85.7726101310029,607117.653643966,6746167.37089494
58778.9924768519,6673227.31236617,-85.6213273067019,988723.232954203,6746075.62966976
58778.9930555556,6605979.1019275,-85.0997512434243,1367106.04530563,6745957.2220298
58778.9936342593,6517269.08057446,-84.209123028822,1741033.51290595,6745813.06950946
58778.994212963,6407388.08987436,-82.9522273329671,2109287.97994676,6745644.36681128
58778.9947916667,6276696.28483782,-81.3333913721222,2470670.77593884,6745452.56760362
58778.9953703704,6125621.85411688,-79.3584772763356,2824006.19942375,6745239.36716228
58778.9959490741,5954659.50496032,-77.0348678801578,3168145.40626984,6745006.68207359
58778.9965277778,5764368.72162826,-74.3714459890014,3501970.18781347,6744756.62724398
58778.9971064815,5555371.80708721,-71.3785672067504,3824396.62500947,6744491.49050232
58778.9976851852,5328351.71866799,-68.0680264399918,4134378.60601769,6744213.7051225
58778.9982638889,5084049.7091051,-64.4530182220672,4430911.19577998,6743925.82059547
58778.9988425926,4823262.78506898,-60.5480910275974,4713033.8473024,6743630.47203177
58778.9994212963,4546840.99542224,-56.3690957669074,4979833.44591989,6743330.34856903
58779,4255684.56213909,-51.9331286772817,5230447.17853961,6743028.1611913
58779.0005787037,3950740.86630443,-47.2584688368885,5464065.22171884,6742726.61036458
58779.0011574074,3633001.30221914,-42.3645105529432,5679933.24289522,6742428.35389942
58779.0017361111,3303498.0118312,-37.2716908798378,5877354.71074761,6742135.97545384
58779.0023148148,2963300.5118778,-32.0014125413907,6055693.01119875,6741851.95407024
58779.0028935185,2613512.225483,-26.5759625375406,6214373.36667082,6741578.63514496
58779.0034722222,2255266.92953479,-21.0184267248605,6352884.5568585,6741318.2031904
58779.0040509259,1889725.12872533,-15.3526006686431,6470780.43988018,6741072.65674445
58779.0046296296,1518070.36657018,-9.60289707044793,6567681.27316728,6740843.7857484
58779.0052083333,1141505.48320089,-3.79425008144491,6643274.83379257,6740633.15167751
58779.005787037,761248.829280751,2.04798318087052,6697317.33816357,6740442.07067696
58779.0063657407,378530.444885896,7.89812358922389,6729634.16114745,6740271.59991722
58779.0069444444,-5411.78811864825,13.7302731046738,6740120.3547044,6740122.52733878
58779.0075231481,-389336.011981517,19.5184196766886,6728740.9660672,6739995.36491217
58779.0081018519,-772000.269190483,25.2365435962599,6695531.15540349,6739890.34549122
58779.0086805556,-1152166.38088543,30.8587249437103,6640596.11276194,6739807.42328917
58779.0092592593,-1528603.81956057,36.3592517614402,6564110.77396058,6739746.27796347
58779.009837963,-1900093.56793561,41.7127285703982,6466319.33494005,6739706.32224207
58779.0104166667,-2265431.95556908,46.8941848358919,6347534.56403671,6739686.71298253
58779.0109953704,-2623434.46458857,51.879182977772,6208136.91156075,6739686.36550438
58779.0115740741,-2972939.49530911,56.6439255047816,6048573.41615687,6739703.97099286
58779.0121527778,-3312812.08211084,61.1653608420322,5869356.40757913,6739738.01674152
58779.0127314815,-3641947.54949845,65.4212874102104,5671062.00569562,6739786.80894449
58779.0133101852,-3959275.09739497,69.3904555010038,5454328.41611511,6739848.49774145
58779.0138888889,-4263761.30463692,73.0526664910869,5219854.02306286,6739921.10416296
58779.0144675926,-4554413.53851795,76.3888689235261,4968395.28116036,6740002.54862915
58779.0150462963,-4830283.25828756,79.3812509889457,4700764.40817167,6740090.68060127
58779.015625,-5090469.19967795,82.013328933634,4417826.88201939,6740183.30901239
58779.0162037037,-5334120.42739876,84.2700309272595,4120498.74624524,6740278.23304816
58779.0167824074,-5560439.24242898,86.1377759312124,3809743.72914961,6740373.2728951
58779.0173611111,-5768683.93050302,87.6045471161553,3486570.18344405,6740466.30002698
58779.0179398148,-5958171.33889554,88.6599593991161,3152027.85382191,6740555.26665022
58779.0185185185,-6128279.26809804,89.2953206839311,2807204.48216231,6740638.23390976
58779.0190972222,-6278448.6662183,89.5036864198625,2453222.26026838,6740713.39849318
58779.0196759259,-6408185.61383829,89.2799071173064,2091234.14245886,6740779.11728019
58779.0202546296,-6517063.08840238,88.6206684958927,1722420.03067283,6740833.92972512
58779.0208333333,-6604722.49780917,87.5245239751918,1347982.84657609,6740876.57767078
58779.021412037,-6670874.97418417,85.9919192598702,969144.505978609,6740906.02234297
58779.0219907407,-6715302.42006031,84.0252088132704,587141.811740477,6740921.4583039
58779.0225694444,-6737858.30051981,81.6286640598916,203222.282480759,6740922.32418114
58779.0231481481,-6738468.1764339,78.8084732040148,-181360.065222867,6740908.31003366
58779.0237268519,-6717129.9754849,75.5727326004771,-565348.962834387,6740879.36125895
58779.0243055556,-6673913.99930615,71.9314296624202,-947490.145503278,6740835.67898925
58779.0248842593,-6608962.6667427,67.896417339549,-1326535.59870127,6740777.71697231
58779.025462963,-6522489.99490919,63.4813802487565,-1701247.77726583,6740706.17497694
